model,train_nmf_dir,ext_nmf_dir,train_len,ext_len,rank,train_pattern_id,train_type,ext_pattern_id,cosine_vsim,topk_iou,hybrid_sim,status
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,0,D,12,0.8941041438196188,0.35520918785890077,0.6246566658392598,retained
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,1,V,13,0.933012318158682,0.29264475743348983,0.6128285377960859,retained
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,2,D,10,0.13314481612817294,0.062379421221864954,0.09776211867501895,missing
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,3,V,31,0.9507034899695953,0.16831683168316833,0.5595101608263818,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,4,V,4,0.10174665650842037,0.13228238519533927,0.11701452085187983,missing
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,5,V,6,0.8835340008481611,0.12,0.5017670004240806,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,6,D,24,0.5888154237792157,0.28861154446177845,0.43871348412049704,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,7,V,26,0.5918709737463973,0.12687585266030013,0.3593734132033487,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,8,V,25,0.8456569009477254,0.1440443213296399,0.49485061113868267,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,9,D,27,0.29297917690172975,0.1109616677874916,0.20197042234461068,missing
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,10,D,2,0.6588240534110584,0.38474434199497065,0.5217841977030145,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,11,O,28,0.7335648480461969,0.36303630363036304,0.54830057583828,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,12,V,3,0.5237349910721513,0.15363128491620112,0.3386831379941762,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,13,D,15,0.28914322047301144,0.0861275476660092,0.18763538406951033,missing
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,14,O,21,0.8598626462258593,0.25436598329536825,0.5571143147606138,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,15,D,22,0.5658227885815948,0.27174749807544263,0.41878514332851874,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,16,D,16,0.754252433985304,0.4340277777777778,0.5941401058815409,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,17,D,1,0.5715704806655306,0.41802575107296136,0.494798115869246,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,18,V,30,0.6893820940946535,0.12687585266030013,0.4081289733774768,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,19,D,17,0.48267560565377354,0.25627376425855514,0.3694746849561643,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,20,V,5,0.4912054857102635,0.1884892086330935,0.3398473471716785,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,21,O,14,0.6675677507727,0.2856031128404669,0.47658543180658347,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,22,D,19,0.051874994080240745,0.02038295243977764,0.03612897326000919,missing
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,23,D,0,0.04663595399539446,0.029925187032418952,0.03828057051390671,missing
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,24,O,23,0.9045849021066962,0.25818735719725816,0.5813861296519771,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,25,D,29,0.47681045016551504,0.2649310872894334,0.3708707687274742,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,26,V,18,0.7934449749249888,0.11924119241192412,0.45634308366845644,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,27,O,11,0.7026752929662469,0.2826086956521739,0.4926419943092104,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,28,V,8,0.8237317630253983,0.3258426966292135,0.5747872298273059,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,29,O,9,0.7073375191748735,0.31843575418994413,0.5128866366824089,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,30,O,7,0.6920778933680428,0.2846034214618974,0.4883406574149701,drifted
PaTH-only,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L512_checkpoint-15900_salient_R32,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/PA_baseline_multi_seeds/nmf_logit_motifs/L4096_checkpoint-15900_salient_R32,512,4096,32,31,D,20,0.6795047703401959,0.31007137192704204,0.49478807113361895,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R16_total,512,2048,16,0,D,3,0.9110609193506777,0.3675496688741722,0.6393052941124249,retained
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R16_total,512,2048,16,1,O,8,0.7016565553359976,0.36868268434134216,0.5351696198386698,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R16_total,512,2048,16,2,D,2,0.8054993812091972,0.15443745632424877,0.47996841876672297,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R16_total,512,2048,16,3,D,14,0.516843514039607,0.19536903039073805,0.35610627221517255,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R16_total,512,2048,16,4,V,12,0.6723796543206828,0.29772191673212883,0.4850507855264058,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R16_total,512,2048,16,5,V,10,0.15702039167092727,0.015990159901599015,0.08650527578626314,missing
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R16_total,512,2048,16,6,V,7,0.17181439099898102,0.04424778761061947,0.10803108930480024,missing
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R16_total,512,2048,16,7,V,13,0.21429515108976607,0.07692307692307693,0.14560911400642151,missing
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R16_total,512,2048,16,8,V,0,0.717091279498063,0.41680960548885077,0.5669504424934568,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R16_total,512,2048,16,9,D,1,0.708502132102709,0.42168674698795183,0.5650944395453303,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R16_total,512,2048,16,10,D,11,0.6809361445184907,0.24303987960872836,0.4619880120636095,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R16_total,512,2048,16,11,V,9,0.6368658284786096,0.3205435651478817,0.4787046968132457,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R16_total,512,2048,16,12,V,4,0.9241658946731605,0.34308943089430893,0.6336276627837347,retained
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R16_total,512,2048,16,13,D,15,0.7668534596298036,0.4856115107913669,0.6262324852105852,retained
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R16_total,512,2048,16,14,V,5,0.3801836568254901,0.2182890855457227,0.2992363711856064,missing
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R16_total,512,2048,16,15,O,6,0.8496434272985638,0.6275862068965518,0.7386148170975577,retained
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R16_total_QWAB,512,4096,16,0,D,15,0.9222475865292739,0.4035683942225998,0.6629079903759368,retained
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R16_total_QWAB,512,4096,16,1,O,7,0.676753510594919,0.2836052836052836,0.48017939710010127,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R16_total_QWAB,512,4096,16,2,D,11,0.40495860325684613,0.016615384615384615,0.21078699393611539,missing
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R16_total_QWAB,512,4096,16,3,D,2,0.7275645819833869,0.44658493870402804,0.5870747603437074,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R16_total_QWAB,512,4096,16,4,V,3,0.49829234829935426,0.2806201550387597,0.38945625166905695,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R16_total_QWAB,512,4096,16,5,V,0,0.4444073975106721,0.22279792746113988,0.333602662485906,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R16_total_QWAB,512,4096,16,6,V,14,0.276719728459033,0.06787330316742081,0.17229651581322689,missing
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R16_total_QWAB,512,4096,16,7,V,9,0.4008135745686007,0.13150684931506848,0.2661602119418346,missing
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R16_total_QWAB,512,4096,16,8,V,8,0.6279764835863315,0.24303987960872836,0.4355081815975299,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R16_total_QWAB,512,4096,16,9,D,13,0.1691931300597641,0.010397553516819572,0.08979534178829184,missing
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R16_total_QWAB,512,4096,16,10,D,10,0.5534694643797763,0.22642910170749814,0.3899492830436372,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R16_total_QWAB,512,4096,16,11,V,6,0.7594314923270432,0.4427947598253275,0.6011131260761854,retained
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R16_total_QWAB,512,4096,16,12,V,4,0.8531691089706182,0.37666666666666665,0.6149178878186424,retained
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R16_total_QWAB,512,4096,16,13,D,1,0.7484908925137282,0.5142071494042163,0.6313490209589723,retained
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R16_total_QWAB,512,4096,16,14,V,5,0.5072608867084962,0.2005813953488372,0.35392114102866673,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R16_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R16_total_QWAB,512,4096,16,15,O,12,0.7871660709832775,0.44785276073619634,0.617509415859737,retained
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,0,D,3,0.9214338573133524,0.3194888178913738,0.6204613376023631,retained
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,1,V,16,0.18030880525554852,0.16831683168316833,0.17431281846935842,missing
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,2,D,2,0.7812888457466983,0.3894028595458368,0.5853458526462676,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,3,D,29,0.5787645088529327,0.31633466135458166,0.4475495851037572,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,4,V,28,0.9552738402211131,0.1833810888252149,0.569327464523164,drifted
